Member_number,Date,productId,items,productName,price,Category
1887,2014-04-05,75,3,frozen vegetables,2.5,Frozen & Processed Food
2196,2014-02-12,18,1,yogurt,2.2,Dairy
1791,2014-02-02,154,3,cake bar,2.4,Bakery & Sweets
1402,2014-10-14,5,1,rolls/buns,1.2,Bakery & Sweets
2279,2014-01-03,6,3,pot plants,3.5,Household & Hygiene
1650,2014-01-20,5,1,rolls/buns,1.2,Bakery & Sweets
3776,2014-07-02,64,2,UHT-milk,2.1,Dairy
3753,2014-12-28,37,3,herbs,6.5,Fresh Food
4868,2014-12-24,17,3,bottled water,0.5,Beverages
3682,2014-12-24,71,1,shopping bags,5.12,Household & Hygiene
2344,2014-11-20,2,3,whole milk,1.8,Dairy
2585,2014-05-17,2,1,whole milk,1.8,Dairy
3839,2014-06-21,46,3,pasta,3.1,Pantry Staples
4747,2014-05-11,50,3,bottled beer,1.8,Beverages
3900,2014-06-12,71,2,shopping bags,5.12,Household & Hygiene
1146,2014-02-21,22,2,root vegetables,1.8,Fresh Food
4683,2014-07-09,5,3,rolls/buns,1.2,Bakery & Sweets
3775,2014-03-06,74,2,whipped/sour cream,5.5,Dairy
1816,2014-06-20,116,3,sauces,2.45,Pantry Staples
4624,2014-06-12,70,1,margarine,3.5,Pantry Staples
1108,2014-05-22,74,3,whipped/sour cream,5.5,Dairy
3942,2014-11-05,75,3,frozen vegetables,2.5,Frozen & Processed Food
3257,2014-09-02,17,2,bottled water,0.5,Beverages
3329,2014-11-09,75,2,frozen vegetables,2.5,Frozen & Processed Food
4272,2014-08-14,24,1,pastry,3.1,Bakery & Sweets
4292,2014-05-16,20,1,brown bread,0.8,Bakery & Sweets
1694,2014-10-01,5,1,rolls/buns,1.2,Bakery & Sweets
2431,2014-01-17,38,3,soda,0.8,Beverages
1026,2014-03-08,5,1,rolls/buns,1.2,Bakery & Sweets
3137,2014-02-27,74,1,whipped/sour cream,5.5,Dairy
4153,2014-09-28,20,2,brown bread,0.8,Bakery & Sweets
3026,2014-03-30,103,2,semi-finished bread,1.1,Frozen & Processed Food
3106,2014-04-20,56,1,white wine,14.2,Beverages
1419,2014-03-12,27,1,coffee,8.5,Beverages
4656,2014-03-02,91,3,frozen dessert,2.8,Frozen & Processed Food
3119,2014-10-01,2,3,whole milk,1.8,Dairy
3628,2014-08-01,118,2,chocolate marshmallow,4.13,Bakery & Sweets
2236,2014-11-27,111,1,brandy,15.8,Beverages
1472,2014-02-15,31,1,curd cheese,9.2,Dairy
4652,2014-09-11,96,1,hygiene articles,7.5,Household & Hygiene
3044,2014-09-17,44,1,newspapers,3.2,Specialty & Seasonal
4570,2014-04-04,4,1,other vegetables,0.8,Fresh Food
2855,2014-06-13,41,3,processed cheese,6.4,Dairy
1344,2014-01-28,73,3,oil,3.4,Pantry Staples
1586,2014-03-11,11,1,butter,3.2,Dairy
2390,2014-10-22,2,3,whole milk,1.8,Dairy
1425,2014-06-24,38,3,soda,0.8,Beverages
2736,2014-05-13,75,1,frozen vegetables,2.5,Frozen & Processed Food
1621,2014-02-13,39,3,detergent,5.5,Household & Hygiene
2904,2014-09-28,74,1,whipped/sour cream,5.5,Dairy
1285,2014-06-21,11,3,butter,3.2,Dairy
4251,2014-11-14,69,1,domestic eggs,1.25,Fresh Food
4314,2014-06-15,44,1,newspapers,3.2,Specialty & Seasonal
1037,2014-06-06,100,3,chewing gum,0.5,Specialty & Seasonal
3115,2014-10-29,126,3,snack products,0.9,Snacks
3550,2014-04-17,38,2,soda,0.8,Beverages
1285,2014-05-29,114,1,napkins,21.8,Household & Hygiene
2806,2014-03-13,66,1,onions,1.3,Fresh Food
2751,2014-02-08,71,1,shopping bags,5.12,Household & Hygiene
2001,2014-02-05,14,1,chocolate,11.5,Bakery & Sweets
3895,2014-02-17,4,3,other vegetables,0.8,Fresh Food
3527,2014-11-03,77,3,dish cleaner,2.5,Household & Hygiene
3033,2014-02-28,58,2,ice cream,1.8,Frozen & Processed Food
2761,2014-01-31,75,1,frozen vegetables,2.5,Frozen & Processed Food
1011,2014-02-15,17,2,bottled water,0.5,Beverages
3703,2014-04-30,45,2,curd,9.8,Dairy
3595,2014-01-06,17,2,bottled water,0.5,Beverages
4169,2014-08-09,69,2,domestic eggs,1.25,Fresh Food
2025,2014-05-31,154,2,cake bar,2.4,Bakery & Sweets
1430,2014-01-12,128,3,soft cheese,7.2,Dairy
1410,2014-12-25,5,3,rolls/buns,1.2,Bakery & Sweets
4588,2014-09-02,129,2,mayonnaise,1.8,Specialty & Seasonal
4291,2014-08-07,35,3,sugar,1.2,Bakery & Sweets
3444,2014-04-08,71,3,shopping bags,5.12,Household & Hygiene
4134,2014-12-26,17,2,bottled water,0.5,Beverages
2365,2014-08-14,44,3,newspapers,3.2,Specialty & Seasonal
2816,2014-01-18,75,3,frozen vegetables,2.5,Frozen & Processed Food
1146,2014-03-28,65,1,candy,3.6,Bakery & Sweets
2071,2014-03-24,81,2,Instant food products,0.6,Frozen & Processed Food
1291,2014-08-01,123,1,mustard,5.2,Pantry Staples
4490,2014-01-21,2,1,whole milk,1.8,Dairy
4280,2014-06-26,17,2,bottled water,0.5,Beverages
2056,2014-12-19,54,1,condensed milk,3.5,Dairy
4112,2014-09-08,17,1,bottled water,0.5,Beverages
2416,2014-02-16,24,3,pastry,3.1,Bakery & Sweets
2955,2014-06-07,24,1,pastry,3.1,Bakery & Sweets
4403,2014-01-11,4,2,other vegetables,0.8,Fresh Food
3164,2014-09-24,18,3,yogurt,2.2,Dairy
3038,2014-04-13,38,3,soda,0.8,Beverages
2231,2014-06-22,11,3,butter,3.2,Dairy
2079,2014-02-25,4,2,other vegetables,0.8,Fresh Food
4152,2014-12-07,5,2,rolls/buns,1.2,Bakery & Sweets
1891,2014-07-05,64,2,UHT-milk,2.1,Dairy
3811,2014-07-21,18,1,yogurt,2.2,Dairy
4129,2014-11-10,100,1,chewing gum,0.5,Specialty & Seasonal
4016,2014-07-23,2,3,whole milk,1.8,Dairy
2556,2014-09-02,95,3,frozen fish,5.8,Frozen & Processed Food
1369,2014-02-08,83,2,white bread,0.3,Bakery & Sweets
4799,2014-08-08,4,2,other vegetables,0.8,Fresh Food
3081,2014-05-26,18,1,yogurt,2.2,Dairy
4007,2014-10-05,18,1,yogurt,2.2,Dairy
2407,2014-03-17,4,2,other vegetables,0.8,Fresh Food
1265,2014-12-05,22,2,root vegetables,1.8,Fresh Food
4422,2014-03-24,45,1,curd,9.8,Dairy
3864,2015-12-12,119,3,long life bakery product,9.9,Bakery & Sweets
2766,2015-08-19,2,3,whole milk,1.8,Dairy
3953,2015-05-13,20,1,brown bread,0.8,Bakery & Sweets
4526,2015-08-24,5,1,rolls/buns,1.2,Bakery & Sweets
1468,2015-10-09,18,3,yogurt,2.2,Dairy
4982,2015-08-01,11,1,butter,3.2,Dairy
3450,2015-04-27,80,3,salty snack,0.5,Snacks
1330,2015-11-02,131,3,roll products,8.6,Specialty & Seasonal
4456,2015-04-17,136,1,dishes,6.8,Specialty & Seasonal
4606,2015-03-30,12,2,fruit/vegetable juice,2.1,Beverages
3773,2015-11-27,53,2,specialty chocolate,18.8,Bakery & Sweets
4593,2015-02-12,60,2,cream cheese,6.3,Dairy
2244,2015-01-28,76,2,sliced cheese,4.2,Dairy
4296,2015-08-26,73,2,oil,3.4,Pantry Staples
3296,2015-03-02,39,2,detergent,5.5,Household & Hygiene
1114,2015-07-10,83,2,white bread,0.3,Bakery & Sweets
3480,2015-05-07,4,1,other vegetables,0.8,Fresh Food
3842,2015-10-14,2,1,whole milk,1.8,Dairy
1715,2015-05-21,36,2,frozen meals,9.7,Frozen & Processed Food
4052,2015-04-21,71,1,shopping bags,5.12,Household & Hygiene
2663,2015-05-28,18,3,yogurt,2.2,Dairy
1861,2015-05-19,17,2,bottled water,0.5,Beverages
2181,2015-06-23,24,3,pastry,3.1,Bakery & Sweets
2319,2015-05-10,18,1,yogurt,2.2,Dairy
4277,2015-12-06,47,2,popcorn,2.4,Bakery & Sweets
2193,2015-01-07,76,3,sliced cheese,4.2,Dairy
3589,2015-10-05,45,1,curd,9.8,Dairy
3144,2015-06-19,70,2,margarine,3.5,Pantry Staples
4044,2015-08-26,114,2,napkins,21.8,Household & Hygiene
4048,2015-05-08,69,3,domestic eggs,1.25,Fresh Food
2272,2015-01-31,50,3,bottled beer,1.8,Beverages
4637,2015-05-14,61,3,liquor,8.5,Beverages
3640,2015-01-26,2,1,whole milk,1.8,Dairy
2599,2015-11-22,4,3,other vegetables,0.8,Fresh Food
1363,2015-10-14,99,3,canned vegetables,5.7,Frozen & Processed Food
3560,2015-09-27,14,3,chocolate,11.5,Bakery & Sweets
1228,2015-02-23,50,2,bottled beer,1.8,Beverages
3749,2015-03-09,2,3,whole milk,1.8,Dairy
1358,2015-12-29,14,3,chocolate,11.5,Bakery & Sweets
2586,2015-10-26,74,1,whipped/sour cream,5.5,Dairy
4626,2015-12-24,22,1,root vegetables,1.8,Fresh Food
1857,2015-09-10,14,3,chocolate,11.5,Bakery & Sweets
2646,2015-11-11,53,1,specialty chocolate,18.8,Bakery & Sweets
4242,2015-12-09,109,1,canned fruit,4.96,Frozen & Processed Food
2344,2015-02-14,38,1,soda,0.8,Beverages
1646,2015-08-15,5,2,rolls/buns,1.2,Bakery & Sweets
3450,2015-03-08,80,3,salty snack,0.5,Snacks
4645,2015-12-29,5,3,rolls/buns,1.2,Bakery & Sweets
3154,2015-04-10,76,3,sliced cheese,4.2,Dairy
2037,2015-04-19,24,1,pastry,3.1,Bakery & Sweets
2078,2015-10-16,44,1,newspapers,3.2,Specialty & Seasonal
2444,2015-05-12,38,1,soda,0.8,Beverages
2100,2015-10-13,2,2,whole milk,1.8,Dairy
4689,2015-06-04,24,1,pastry,3.1,Bakery & Sweets
4430,2015-02-22,4,2,other vegetables,0.8,Fresh Food
1997,2015-10-26,49,3,beverages,1.1,Beverages
3414,2015-02-05,4,1,other vegetables,0.8,Fresh Food
2289,2015-09-06,12,2,fruit/vegetable juice,2.1,Beverages
3137,2015-08-24,28,2,misc. beverages,1.2,Beverages
1696,2015-03-01,100,1,chewing gum,0.5,Specialty & Seasonal
1332,2015-04-03,101,2,canned fish,2.1,Frozen & Processed Food
4748,2015-03-24,18,1,yogurt,2.2,Dairy
4505,2015-04-17,4,2,other vegetables,0.8,Fresh Food
4336,2015-04-27,44,3,newspapers,3.2,Specialty & Seasonal
2800,2015-03-17,119,3,long life bakery product,9.9,Bakery & Sweets
4456,2015-03-21,85,3,cling film/bags,2.2,Household & Hygiene
3537,2015-07-12,27,1,coffee,8.5,Beverages
1331,2015-04-29,28,3,misc. beverages,1.2,Beverages
1140,2015-06-26,85,3,cling film/bags,2.2,Household & Hygiene
1976,2015-10-14,17,3,bottled water,0.5,Beverages
3353,2015-04-13,78,1,baking powder,1.8,Pantry Staples
2190,2015-05-14,22,2,root vegetables,1.8,Fresh Food
3221,2015-06-29,24,1,pastry,3.1,Bakery & Sweets
4878,2015-09-21,62,1,pickled vegetables,2.7,Fresh Food
2291,2015-09-20,20,3,brown bread,0.8,Bakery & Sweets
2542,2015-03-08,114,2,napkins,21.8,Household & Hygiene
3770,2015-01-13,45,3,curd,9.8,Dairy
3892,2015-07-20,18,3,yogurt,2.2,Dairy
2515,2015-07-22,5,1,rolls/buns,1.2,Bakery & Sweets
4687,2015-01-13,104,1,cat food,11.2,Pet Care
3743,2015-05-06,154,1,cake bar,2.4,Bakery & Sweets
1031,2015-10-15,26,3,berries,10.8,Fresh Food
4245,2015-06-04,74,2,whipped/sour cream,5.5,Dairy
1851,2015-06-29,4,2,other vegetables,0.8,Fresh Food
1788,2015-12-20,129,3,mayonnaise,1.8,Specialty & Seasonal
3166,2015-01-15,104,2,cat food,11.2,Pet Care
4108,2015-09-27,16,3,butter milk,6.1,Dairy
4078,2015-04-25,3,2,pip fruit,3.0,Fresh Food
1784,2015-09-26,103,3,semi-finished bread,1.1,Frozen & Processed Food
4001,2015-06-21,70,2,margarine,3.5,Pantry Staples
3202,2015-11-14,38,1,soda,0.8,Beverages
1939,2015-07-15,119,1,long life bakery product,9.9,Bakery & Sweets
2530,2015-08-30,115,1,waffles,2.5,Bakery & Sweets
2893,2015-12-12,73,1,oil,3.4,Pantry Staples
3666,2015-02-16,2,3,whole milk,1.8,Dairy
1123,2015-11-12,99,2,canned vegetables,5.7,Frozen & Processed Food
1098,2015-05-07,5,3,rolls/buns,1.2,Bakery & Sweets
4319,2015-05-21,95,1,frozen fish,5.8,Frozen & Processed Food
4761,2015-03-01,45,2,curd,9.8,Dairy
3790,2015-07-26,121,3,sweet spreads,5.4,Bakery & Sweets
4296,2015-07-28,115,1,waffles,2.5,Bakery & Sweets
4450,2015-07-30,24,2,pastry,3.1,Bakery & Sweets
2434,2015-09-18,85,2,cling film/bags,2.2,Household & Hygiene
3779,2015-11-10,119,1,long life bakery product,9.9,Bakery & Sweets
1613,2015-08-03,34,1,flour,2.1,Pantry Staples
3209,2015-12-28,80,2,salty snack,0.5,Snacks
4895,2015-09-07,69,1,domestic eggs,1.25,Fresh Food
1654,2015-03-25,117,3,rum,5.2,Beverages
1126,2015-04-29,119,1,long life bakery product,9.9,Bakery & Sweets
1254,2015-04-19,53,1,specialty chocolate,18.8,Bakery & Sweets
3168,2015-05-02,163,1,pudding powder,4.9,Snacks
1892,2015-09-30,73,2,oil,3.4,Pantry Staples
1936,2015-05-20,44,2,newspapers,3.2,Specialty & Seasonal
3132,2015-07-30,115,1,waffles,2.5,Bakery & Sweets
4316,2015-01-11,11,2,butter,3.2,Dairy
4375,2015-10-05,35,1,sugar,1.2,Bakery & Sweets
3468,2015-07-08,80,3,salty snack,0.5,Snacks
2488,2015-08-19,22,2,root vegetables,1.8,Fresh Food
1769,2015-12-30,66,1,onions,1.3,Fresh Food
4937,2015-04-10,44,2,newspapers,3.2,Specialty & Seasonal
3389,2015-08-17,4,3,other vegetables,0.8,Fresh Food
1439,2015-08-13,2,3,whole milk,1.8,Dairy
2542,2015-11-24,70,1,margarine,3.5,Pantry Staples
2065,2015-01-22,27,2,coffee,8.5,Beverages
3830,2015-07-10,16,3,butter milk,6.1,Dairy
3686,2015-04-01,27,2,coffee,8.5,Beverages
2774,2015-10-28,51,1,dessert,1.15,Bakery & Sweets
2204,2015-07-16,50,3,bottled beer,1.8,Beverages
4833,2015-03-10,52,3,dog food,12.6,Pet Care
1477,2015-02-08,60,2,cream cheese,6.3,Dairy
4697,2015-09-11,24,3,pastry,3.1,Bakery & Sweets
2435,2015-09-29,2,1,whole milk,1.8,Dairy
2164,2015-03-19,12,1,fruit/vegetable juice,2.1,Beverages
3557,2015-02-02,128,3,soft cheese,7.2,Dairy
4319,2015-11-08,17,1,bottled water,0.5,Beverages
3615,2015-08-13,47,3,popcorn,2.4,Bakery & Sweets
1902,2015-10-21,18,3,yogurt,2.2,Dairy
4390,2015-01-20,128,3,soft cheese,7.2,Dairy
1985,2015-11-26,5,3,rolls/buns,1.2,Bakery & Sweets
1265,2015-09-29,32,2,red/blush wine,12.2,Beverages
2023,2015-08-31,131,3,roll products,8.6,Specialty & Seasonal
4288,2015-09-25,137,1,male cosmetics,10.6,Personal Care
2261,2015-06-29,28,2,misc. beverages,1.2,Beverages
3073,2015-01-17,76,1,sliced cheese,4.2,Dairy
2406,2015-09-04,4,3,other vegetables,0.8,Fresh Food
3983,2015-07-20,35,1,sugar,1.2,Bakery & Sweets
1737,2015-01-23,1,2,tropical fruit,7.8,Fresh Food
1304,2015-04-30,136,1,dishes,6.8,Specialty & Seasonal
4227,2015-08-20,18,2,yogurt,2.2,Dairy
3987,2015-06-17,5,3,rolls/buns,1.2,Bakery & Sweets
4127,2015-11-12,45,3,curd,9.8,Dairy
1734,2015-03-20,20,1,brown bread,0.8,Bakery & Sweets
2770,2015-07-15,27,1,coffee,8.5,Beverages
1454,2015-01-13,5,3,rolls/buns,1.2,Bakery & Sweets
2256,2015-08-21,69,3,domestic eggs,1.25,Fresh Food
2625,2015-11-18,119,1,long life bakery product,9.9,Bakery & Sweets
4335,2015-12-05,75,3,frozen vegetables,2.5,Frozen & Processed Food
3738,2015-05-24,44,2,newspapers,3.2,Specialty & Seasonal
2394,2015-08-19,54,2,condensed milk,3.5,Dairy
1927,2015-05-15,73,1,oil,3.4,Pantry Staples
3681,2015-10-14,75,1,frozen vegetables,2.5,Frozen & Processed Food
2435,2015-08-30,4,3,other vegetables,0.8,Fresh Food
1728,2015-08-15,58,3,ice cream,1.8,Frozen & Processed Food
4708,2015-04-14,25,2,canned beer,1.1,Beverages
1010,2015-07-31,5,1,rolls/buns,1.2,Bakery & Sweets
3735,2015-04-20,70,1,margarine,3.5,Pantry Staples
3331,2015-05-19,38,1,soda,0.8,Beverages
2383,2015-10-05,24,1,pastry,3.1,Bakery & Sweets
1160,2015-11-20,123,2,mustard,5.2,Pantry Staples
4890,2015-04-22,4,2,other vegetables,0.8,Fresh Food
3513,2015-05-29,50,1,bottled beer,1.8,Beverages
2525,2015-01-14,71,2,shopping bags,5.12,Household & Hygiene
3708,2015-09-03,154,1,cake bar,2.4,Bakery & Sweets
4746,2015-06-06,2,2,whole milk,1.8,Dairy
4784,2015-09-11,114,3,napkins,21.8,Household & Hygiene
2051,2015-01-02,151,2,cocoa drinks,2.1,Beverages
4745,2015-04-12,38,1,soda,0.8,Beverages
4364,2015-01-17,34,3,flour,2.1,Pantry Staples
1493,2015-02-23,114,1,napkins,21.8,Household & Hygiene
1330,2015-05-18,38,3,soda,0.8,Beverages
1777,2015-07-10,12,3,fruit/vegetable juice,2.1,Beverages
2633,2015-07-10,56,2,white wine,14.2,Beverages
1917,2015-01-23,2,2,whole milk,1.8,Dairy
4891,2015-01-09,5,3,rolls/buns,1.2,Bakery & Sweets
3828,2015-06-15,46,3,pasta,3.1,Pantry Staples
2282,2015-05-11,56,3,white wine,14.2,Beverages
2743,2015-08-10,65,1,candy,3.6,Bakery & Sweets
2704,2015-11-18,5,2,rolls/buns,1.2,Bakery & Sweets
4170,2015-07-11,12,1,fruit/vegetable juice,2.1,Beverages
3867,2015-09-07,74,2,whipped/sour cream,5.5,Dairy
2592,2015-04-23,70,1,margarine,3.5,Pantry Staples
1894,2015-10-03,38,2,soda,0.8,Beverages
2348,2015-09-08,119,3,long life bakery product,9.9,Bakery & Sweets
3747,2015-02-24,20,3,brown bread,0.8,Bakery & Sweets
4220,2015-08-21,5,2,rolls/buns,1.2,Bakery & Sweets
4504,2015-09-04,38,3,soda,0.8,Beverages
3175,2015-11-23,101,3,canned fish,2.1,Frozen & Processed Food
4240,2015-06-28,71,1,shopping bags,5.12,Household & Hygiene
4608,2015-11-25,14,2,chocolate,11.5,Bakery & Sweets
3053,2015-12-03,100,3,chewing gum,0.5,Specialty & Seasonal
4096,2015-06-29,142,2,seasonal products,5.4,Specialty & Seasonal
2517,2015-01-28,39,1,detergent,5.5,Household & Hygiene
1899,2015-10-24,71,2,shopping bags,5.12,Household & Hygiene
2934,2015-05-11,14,1,chocolate,11.5,Bakery & Sweets
2508,2015-12-27,85,1,cling film/bags,2.2,Household & Hygiene
1527,2015-05-14,36,1,frozen meals,9.7,Frozen & Processed Food
1431,2015-11-07,15,3,specialty bar,5.2,Bakery & Sweets
4148,2015-02-09,49,1,beverages,1.1,Beverages
3862,2015-03-05,11,2,butter,3.2,Dairy
3402,2015-04-11,74,2,whipped/sour cream,5.5,Dairy
3178,2015-12-08,115,3,waffles,2.5,Bakery & Sweets
2134,2015-09-26,75,3,frozen vegetables,2.5,Frozen & Processed Food
1038,2015-04-23,36,1,frozen meals,9.7,Frozen & Processed Food
4780,2015-09-19,45,1,curd,9.8,Dairy
1251,2015-11-26,12,1,fruit/vegetable juice,2.1,Beverages
4293,2015-09-30,114,3,napkins,21.8,Household & Hygiene
3676,2015-10-24,132,3,kitchen towels,4.83,Household & Hygiene
2992,2015-11-09,17,2,bottled water,0.5,Beverages
4124,2015-05-22,56,1,white wine,14.2,Beverages
4756,2015-09-18,17,1,bottled water,0.5,Beverages
1422,2015-10-04,20,2,brown bread,0.8,Bakery & Sweets
1229,2015-03-20,44,2,newspapers,3.2,Specialty & Seasonal
4733,2015-01-19,50,2,bottled beer,1.8,Beverages
2053,2015-09-17,4,2,other vegetables,0.8,Fresh Food
4230,2015-03-15,20,1,brown bread,0.8,Bakery & Sweets
3968,2015-11-12,83,3,white bread,0.3,Bakery & Sweets
4935,2015-04-02,81,1,Instant food products,0.6,Frozen & Processed Food
2290,2015-01-12,44,2,newspapers,3.2,Specialty & Seasonal
2143,2015-07-25,82,3,pet care,5.8,Pet Care
3657,2015-01-22,41,1,processed cheese,6.4,Dairy
4369,2015-08-25,66,2,onions,1.3,Fresh Food
2639,2015-11-12,45,3,curd,9.8,Dairy
2706,2015-08-14,154,3,cake bar,2.4,Bakery & Sweets
2133,2015-08-05,71,3,shopping bags,5.12,Household & Hygiene
3635,2015-07-23,24,1,pastry,3.1,Bakery & Sweets
2734,2015-03-30,5,2,rolls/buns,1.2,Bakery & Sweets
1080,2015-05-14,82,1,pet care,5.8,Pet Care
4413,2015-10-11,46,1,pasta,3.1,Pantry Staples
1729,2015-08-28,164,1,ready soups,3.9,Frozen & Processed Food
2167,2015-10-18,61,3,liquor,8.5,Beverages
1391,2015-03-19,62,2,pickled vegetables,2.7,Fresh Food
3347,2015-06-05,74,1,whipped/sour cream,5.5,Dairy
4091,2015-12-28,69,2,domestic eggs,1.25,Fresh Food
4589,2015-07-10,38,3,soda,0.8,Beverages
3590,2015-02-27,71,1,shopping bags,5.12,Household & Hygiene
4147,2015-01-02,104,2,cat food,11.2,Pet Care
4187,2015-09-14,35,3,sugar,1.2,Bakery & Sweets
2613,2015-04-11,83,1,white bread,0.3,Bakery & Sweets
4197,2015-11-03,5,1,rolls/buns,1.2,Bakery & Sweets
4553,2015-06-13,78,2,baking powder,1.8,Pantry Staples
3045,2015-03-26,2,2,whole milk,1.8,Dairy
2079,2015-07-19,82,1,pet care,5.8,Pet Care
1108,2015-07-30,71,1,shopping bags,5.12,Household & Hygiene
4306,2015-04-26,39,3,detergent,5.5,Household & Hygiene
2761,2015-03-02,20,3,brown bread,0.8,Bakery & Sweets
3931,2015-03-08,20,1,brown bread,0.8,Bakery & Sweets
4351,2015-05-08,55,2,cleaner,11.8,Household & Hygiene
2788,2015-09-03,16,2,butter milk,6.1,Dairy
3962,2015-05-28,27,1,coffee,8.5,Beverages
3690,2015-05-21,35,3,sugar,1.2,Bakery & Sweets
4937,2015-06-28,27,1,coffee,8.5,Beverages
2544,2015-01-20,92,2,vinegar,1.5,Pantry Staples
2439,2015-10-31,20,1,brown bread,0.8,Bakery & Sweets
2952,2015-08-11,16,1,butter milk,6.1,Dairy
1472,2015-09-19,115,3,waffles,2.5,Bakery & Sweets
3781,2015-04-21,49,2,beverages,1.1,Beverages
1079,2015-09-09,114,2,napkins,21.8,Household & Hygiene
4636,2015-01-05,53,1,specialty chocolate,18.8,Bakery & Sweets
4644,2015-08-25,81,2,Instant food products,0.6,Frozen & Processed Food
2226,2015-02-17,99,2,canned vegetables,5.7,Frozen & Processed Food
4477,2015-02-15,74,2,whipped/sour cream,5.5,Dairy
3132,2015-08-29,60,2,cream cheese,6.3,Dairy
4295,2015-03-24,5,3,rolls/buns,1.2,Bakery & Sweets
2918,2015-12-11,75,3,frozen vegetables,2.5,Frozen & Processed Food
3167,2015-02-03,5,3,rolls/buns,1.2,Bakery & Sweets
1993,2015-05-22,115,3,waffles,2.5,Bakery & Sweets
4643,2015-08-08,104,3,cat food,11.2,Pet Care
3999,2015-02-06,31,2,curd cheese,9.2,Dairy
2625,2015-03-22,60,1,cream cheese,6.3,Dairy
2398,2015-01-08,73,1,oil,3.4,Pantry Staples
2945,2015-07-19,115,3,waffles,2.5,Bakery & Sweets
3523,2015-04-26,24,2,pastry,3.1,Bakery & Sweets
1726,2015-12-26,114,3,napkins,21.8,Household & Hygiene
4540,2015-02-24,32,1,red/blush wine,12.2,Beverages
4479,2015-02-10,11,2,butter,3.2,Dairy
1472,2015-02-11,4,2,other vegetables,0.8,Fresh Food
1149,2015-12-12,18,2,yogurt,2.2,Dairy
2504,2015-08-02,73,1,oil,3.4,Pantry Staples
4835,2015-12-09,38,1,soda,0.8,Beverages
1832,2015-11-17,129,3,mayonnaise,1.8,Specialty & Seasonal
1403,2015-03-25,76,3,sliced cheese,4.2,Dairy
4856,2015-01-18,69,1,domestic eggs,1.25,Fresh Food
3369,2015-02-22,44,3,newspapers,3.2,Specialty & Seasonal
4364,2015-12-24,12,1,fruit/vegetable juice,2.1,Beverages
4686,2015-11-12,18,2,yogurt,2.2,Dairy
2876,2015-03-22,27,3,coffee,8.5,Beverages
1449,2015-01-26,70,1,margarine,3.5,Pantry Staples
3499,2015-05-04,64,1,UHT-milk,2.1,Dairy
3462,2015-05-16,60,1,cream cheese,6.3,Dairy
1512,2015-02-23,71,3,shopping bags,5.12,Household & Hygiene
1551,2015-01-14,5,3,rolls/buns,1.2,Bakery & Sweets
3993,2015-02-18,12,2,fruit/vegetable juice,2.1,Beverages
3494,2015-03-25,38,3,soda,0.8,Beverages
1819,2015-06-25,40,3,grapes,9.4,Fresh Food
3581,2015-09-06,91,3,frozen dessert,2.8,Frozen & Processed Food
3763,2015-04-29,34,2,flour,2.1,Pantry Staples
2807,2015-07-03,121,2,sweet spreads,5.4,Bakery & Sweets
1133,2015-03-26,114,2,napkins,21.8,Household & Hygiene
4923,2015-04-19,38,3,soda,0.8,Beverages
3912,2015-01-06,24,1,pastry,3.1,Bakery & Sweets
4312,2015-10-19,38,3,soda,0.8,Beverages
3141,2015-08-13,59,2,hard cheese,4.5,Dairy
5000,2015-02-10,103,3,semi-finished bread,1.1,Frozen & Processed Food
3954,2015-01-21,114,3,napkins,21.8,Household & Hygiene
3928,2015-07-18,39,1,detergent,5.5,Household & Hygiene
3827,2015-09-30,62,1,pickled vegetables,2.7,Fresh Food
4699,2015-02-08,158,3,flower (seeds),6.8,Household & Hygiene
4747,2015-06-08,53,2,specialty chocolate,18.8,Bakery & Sweets
3028,2015-06-09,70,3,margarine,3.5,Pantry Staples
2851,2015-03-16,138,3,candles,2.7,Household & Hygiene
4417,2015-02-25,39,3,detergent,5.5,Household & Hygiene
3822,2015-03-07,159,2,rice,11.1,Pantry Staples
2288,2015-05-31,32,2,red/blush wine,12.2,Beverages
2184,2015-06-30,11,2,butter,3.2,Dairy
1345,2015-07-21,38,2,soda,0.8,Beverages
4441,2015-11-09,152,2,softener,11.8,Household & Hygiene
2540,2015-02-16,85,3,cling film/bags,2.2,Household & Hygiene
1997,2015-06-06,62,2,pickled vegetables,2.7,Fresh Food
2294,2015-07-26,32,3,red/blush wine,12.2,Beverages
1523,2015-03-28,136,3,dishes,6.8,Specialty & Seasonal
3165,2015-08-18,137,3,male cosmetics,10.6,Personal Care
4831,2015-04-12,59,1,hard cheese,4.5,Dairy
4073,2015-11-02,44,2,newspapers,3.2,Specialty & Seasonal
3661,2015-07-25,75,2,frozen vegetables,2.5,Frozen & Processed Food
2019,2015-10-09,138,3,candles,2.7,Household & Hygiene
1092,2015-05-16,75,1,frozen vegetables,2.5,Frozen & Processed Food
4078,2015-11-14,12,2,fruit/vegetable juice,2.1,Beverages
4753,2015-06-21,14,3,chocolate,11.5,Bakery & Sweets
1279,2015-09-10,2,1,whole milk,1.8,Dairy
1012,2015-11-19,71,3,shopping bags,5.12,Household & Hygiene
2362,2015-11-23,20,1,brown bread,0.8,Bakery & Sweets
2789,2015-02-06,74,3,whipped/sour cream,5.5,Dairy
3229,2015-08-07,160,2,tea,8.7,Beverages
1715,2015-05-03,49,3,beverages,1.1,Beverages
4351,2015-01-16,88,3,house keeping products,8.5,Household & Hygiene
